ATENDIMENTO_BAIRRO_NOME,ATENDIMENTO_ANO,OCORRENCIA_MES,NATUREZA1_DESCRICAO,count
CIDADE INDUSTRIAL,2015,5,Apoio,29
CIDADE INDUSTRIAL,2015,5,Atitude suspeita,5
CIDADE INDUSTRIAL,2015,5,Conduta inconveniente,1
CIDADE INDUSTRIAL,2015,5,Dano,9
CIDADE INDUSTRIAL,2015,5,Depósito irregular,1
CIDADE INDUSTRIAL,2015,5,Disparo de arma,2
CIDADE INDUSTRIAL,2015,5,Estupro,1
CIDADE INDUSTRIAL,2015,5,Furto,3
CIDADE INDUSTRIAL,2015,5,Importunação sexual,1
CIDADE INDUSTRIAL,2015,5,Invasão,12
CIDADE INDUSTRIAL,2015,5,Lesão Corporal,2
CIDADE INDUSTRIAL,2015,5,Perturbação do sossego,2
CIDADE INDUSTRIAL,2015,5,Porte Ilegal,1
CIDADE INDUSTRIAL,2015,5,Queima a céu aberto,2
CIDADE INDUSTRIAL,2015,5,Risco de acidente / à vida,2
CIDADE INDUSTRIAL,2015,5,Ronda,1
CIDADE INDUSTRIAL,2015,5,Roubo,1
CIDADE INDUSTRIAL,2015,5,Substância Ilícita,11
CIDADE INDUSTRIAL,2015,5,Tentativa,1
CIDADE INDUSTRIAL,2015,5,Trânsito,5
CIDADE INDUSTRIAL,2015,5,Veículo,3
CIDADE INDUSTRIAL,2015,5,Vias de fato,2
CIDADE INDUSTRIAL,2015,6,Abordagem,13
CIDADE INDUSTRIAL,2015,6,Agressão física/verbal,3
CIDADE INDUSTRIAL,2015,6,Alarmes,20
CIDADE INDUSTRIAL,2015,6,Ameaça,14
CIDADE INDUSTRIAL,2015,6,Animais,12
CIDADE INDUSTRIAL,2015,6,Apoio,24
CIDADE INDUSTRIAL,2015,6,Arrastão,1
CIDADE INDUSTRIAL,2015,6,Atitude suspeita,6
CIDADE INDUSTRIAL,2015,6,Dano,21
CIDADE INDUSTRIAL,2015,6,Desacato,1
CIDADE INDUSTRIAL,2015,6,Desobediência,1
CIDADE INDUSTRIAL,2015,6,Disparo de arma,2
CIDADE INDUSTRIAL,2015,6,Fiscalizações e Orientações,1
CIDADE INDUSTRIAL,2015,6,Furto,3
CIDADE INDUSTRIAL,2015,6,Incêndio,1
CIDADE INDUSTRIAL,2015,6,Invasão,7
CIDADE INDUSTRIAL,2015,6,Lesão Corporal,1
CIDADE INDUSTRIAL,2015,6,Obstrução de via,1
CIDADE INDUSTRIAL,2015,6,Orientação,1
CIDADE INDUSTRIAL,2015,6,Paciente/usuário alterado,1
CIDADE INDUSTRIAL,2015,6,Perturbação do sossego,5
CIDADE INDUSTRIAL,2015,6,Porte Ilegal,1
CIDADE INDUSTRIAL,2015,6,Queda de árvore,1
CIDADE INDUSTRIAL,2015,6,Queima a céu aberto,3
CIDADE INDUSTRIAL,2015,6,Risco de acidente / à vida,1
CIDADE INDUSTRIAL,2015,6,Roubo,5
CIDADE INDUSTRIAL,2015,6,Substância Ilícita,16
CIDADE INDUSTRIAL,2015,6,Trânsito,5
CIDADE INDUSTRIAL,2015,6,Veículo,3
CIDADE INDUSTRIAL,2015,6,Vias de fato,1
CIDADE INDUSTRIAL,2015,6,Vistoria,1
CIDADE INDUSTRIAL,2015,7,Abordagem,17
CIDADE INDUSTRIAL,2015,7,Agressão física/verbal,3
CIDADE INDUSTRIAL,2015,7,Alarmes,14
CIDADE INDUSTRIAL,2015,7,Ameaça,7
CIDADE INDUSTRIAL,2015,7,Animais,10
CIDADE INDUSTRIAL,2015,7,Apoio,17
CIDADE INDUSTRIAL,2015,7,Arrastão,2
CIDADE INDUSTRIAL,2015,7,Atitude suspeita,8
CIDADE INDUSTRIAL,2015,7,Averiguação (Defesa Civil),1
CIDADE INDUSTRIAL,2015,7,Construção Irregular,1
CIDADE INDUSTRIAL,2015,7,Dano,18
CIDADE INDUSTRIAL,2015,7,Depósito irregular,1
CIDADE INDUSTRIAL,2015,7,Desacato,1
CIDADE INDUSTRIAL,2015,7,Encaminhamento,1
CIDADE INDUSTRIAL,2015,7,Fiscalizações e Orientações,1
CIDADE INDUSTRIAL,2015,7,Furto,3
CIDADE INDUSTRIAL,2015,7,Invasão,13
CIDADE INDUSTRIAL,2015,7,Lesão Corporal,3
CIDADE INDUSTRIAL,2015,7,Perturbação do sossego,2
CIDADE INDUSTRIAL,2015,7,Queima a céu aberto,1
CIDADE INDUSTRIAL,2015,7,Risco de acidente / à vida,1
CIDADE INDUSTRIAL,2015,7,Ronda,1
CIDADE INDUSTRIAL,2015,7,Roubo,6
CIDADE INDUSTRIAL,2015,7,Substância Ilícita,4
CIDADE INDUSTRIAL,2015,7,Tentativa,2
CIDADE INDUSTRIAL,2015,7,Trânsito,5
CIDADE INDUSTRIAL,2015,7,Veículo,5
CIDADE INDUSTRIAL,2015,7,Vias de fato,3
CIDADE INDUSTRIAL,2015,7,Vistoria,3
CIDADE INDUSTRIAL,2015,8,Abordagem,10
CIDADE INDUSTRIAL,2015,8,Agressão física/verbal,4
CIDADE INDUSTRIAL,2015,8,Alarmes,14
CIDADE INDUSTRIAL,2015,8,Ameaça,9
CIDADE INDUSTRIAL,2015,8,Animais,11
CIDADE INDUSTRIAL,2015,8,Apoio,21
CIDADE INDUSTRIAL,2015,8,Atitude suspeita,11
CIDADE INDUSTRIAL,2015,8,Atos obscenos/libidinosos,1
CIDADE INDUSTRIAL,2015,8,Construção Irregular,1
CIDADE INDUSTRIAL,2015,8,Criança perdida/desaparecida,1
CIDADE INDUSTRIAL,2015,8,Dano,26
CIDADE INDUSTRIAL,2015,8,Denúncia de bomba,1
CIDADE INDUSTRIAL,2015,8,Desacato,1
CIDADE INDUSTRIAL,2015,8,Desinteligência,2
CIDADE INDUSTRIAL,2015,8,Disparo de arma,2
CIDADE INDUSTRIAL,2015,8,Encaminhamento,1
CIDADE INDUSTRIAL,2015,8,Furto,5
CIDADE INDUSTRIAL,2015,8,Incêndio,1
CIDADE INDUSTRIAL,2015,8,Invasão,8
CIDADE INDUSTRIAL,2015,8,Lesão Corporal,2
CIDADE INDUSTRIAL,2015,8,Material abandonado,1
CIDADE INDUSTRIAL,2015,8,Perturbação do sossego,5
CIDADE INDUSTRIAL,2015,8,Queima a céu aberto,1
CIDADE INDUSTRIAL,2015,8,Ronda,2
CIDADE INDUSTRIAL,2015,8,Roubo,9
CIDADE INDUSTRIAL,2015,8,Substância Ilícita,6
CIDADE INDUSTRIAL,2015,8,Tentativa,5
CIDADE INDUSTRIAL,2015,8,Trânsito,6
CIDADE INDUSTRIAL,2015,8,Veículo,4
CIDADE INDUSTRIAL,2015,8,Vias de fato,1
CIDADE INDUSTRIAL,2015,8,Vistoria,1
CIDADE INDUSTRIAL,2015,9,Abordagem,19
CIDADE INDUSTRIAL,2015,9,Agressão física/verbal,3
CIDADE INDUSTRIAL,2015,9,Alarmes,13
CIDADE INDUSTRIAL,2015,9,Ameaça,8
CIDADE INDUSTRIAL,2015,9,Animais,8
CIDADE INDUSTRIAL,2015,9,Apoio,26
CIDADE INDUSTRIAL,2015,9,Arrastão,1
CIDADE INDUSTRIAL,2015,9,Atitude suspeita,5
CIDADE INDUSTRIAL,2015,9,Dano,17
CIDADE INDUSTRIAL,2015,9,Desacato,1
CIDADE INDUSTRIAL,2015,9,Desinteligência,1
CIDADE INDUSTRIAL,2015,9,Furto,2
CIDADE INDUSTRIAL,2015,9,Incêndio,1
CIDADE INDUSTRIAL,2015,9,Injúria,1
CIDADE INDUSTRIAL,2015,9,Invasão,9
CIDADE INDUSTRIAL,2015,9,Perturbação do sossego,4
CIDADE INDUSTRIAL,2015,9,Queima a céu aberto,1
CIDADE INDUSTRIAL,2015,9,Roubo,10
CIDADE INDUSTRIAL,2015,9,Substância Ilícita,13
CIDADE INDUSTRIAL,2015,9,Trânsito,9
CIDADE INDUSTRIAL,2015,9,Veículo,2
CIDADE INDUSTRIAL,2015,9,Vias de fato,1
CIDADE INDUSTRIAL,2015,9,Vistoria,1
CIDADE INDUSTRIAL,2015,10,Abordagem,15
CIDADE INDUSTRIAL,2015,10,Agressão física/verbal,4
CIDADE INDUSTRIAL,2015,10,Alagamento,7
CIDADE INDUSTRIAL,2015,10,Alarmes,15
CIDADE INDUSTRIAL,2015,10,Ameaça,7
CIDADE INDUSTRIAL,2015,10,Animais,8
CIDADE INDUSTRIAL,2015,10,Apoio,17
CIDADE INDUSTRIAL,2015,10,Atitude suspeita,6
CIDADE INDUSTRIAL,2015,10,Atos obscenos/libidinosos,1
CIDADE INDUSTRIAL,2015,10,Conduta inconveniente,1
CIDADE INDUSTRIAL,2015,10,Criança perdida/desaparecida,1
CIDADE INDUSTRIAL,2015,10,Dano,21
CIDADE INDUSTRIAL,2015,10,Desabamento,1
CIDADE INDUSTRIAL,2015,10,Desaparecimento,2
CIDADE INDUSTRIAL,2015,10,Desinteligência,1
CIDADE INDUSTRIAL,2015,10,Destelhamento,2
CIDADE INDUSTRIAL,2015,10,Disparo de arma,2
CIDADE INDUSTRIAL,2015,10,Furto,3
CIDADE INDUSTRIAL,2015,10,Invasão,12
CIDADE INDUSTRIAL,2015,10,Lesão Corporal,2
CIDADE INDUSTRIAL,2015,10,Orientação,1
CIDADE INDUSTRIAL,2015,10,Perturbação do sossego,3
CIDADE INDUSTRIAL,2015,10,Queda de árvore,3
CIDADE INDUSTRIAL,2015,10,Risco de desabamento / desmoronamento,1
CIDADE INDUSTRIAL,2015,10,Roubo,7
CIDADE INDUSTRIAL,2015,10,Substância Ilícita,8
CIDADE INDUSTRIAL,2015,10,Trânsito,5
CIDADE INDUSTRIAL,2015,10,Vazamento ou derramamento de Produto Perigoso ou Infectante,1
CIDADE INDUSTRIAL,2015,10,Veículo,4
CIDADE INDUSTRIAL,2015,10,Vias de fato,1
CIDADE INDUSTRIAL,2015,10,Vistoria,1
CIDADE INDUSTRIAL,2015,11,Abordagem,12
CIDADE INDUSTRIAL,2015,11,Abuso de incapazes,1
CIDADE INDUSTRIAL,2015,11,Agressão física/verbal,2
CIDADE INDUSTRIAL,2015,11,Alarmes,6
CIDADE INDUSTRIAL,2015,11,Ameaça,8
CIDADE INDUSTRIAL,2015,11,Animais,5
CIDADE INDUSTRIAL,2015,11,Apoio,14
CIDADE INDUSTRIAL,2015,11,Atitude suspeita,6
CIDADE INDUSTRIAL,2015,11,Dano,14
CIDADE INDUSTRIAL,2015,11,Furto,5
CIDADE INDUSTRIAL,2015,11,Invasão,14
CIDADE INDUSTRIAL,2015,11,Lesão Corporal,1
CIDADE INDUSTRIAL,2015,11,Orientação,1
CIDADE INDUSTRIAL,2015,11,Paciente/usuário alterado,1
CIDADE INDUSTRIAL,2015,11,Perturbação do sossego,3
CIDADE INDUSTRIAL,2015,11,Porte Ilegal,1
CIDADE INDUSTRIAL,2015,11,Roubo,6
CIDADE INDUSTRIAL,2015,11,Substância Ilícita,7
CIDADE INDUSTRIAL,2015,11,Tentativa,1
CIDADE INDUSTRIAL,2015,11,Trânsito,4
CIDADE INDUSTRIAL,2015,11,Vazamento ou derramamento de Produto Perigoso ou Infectante,1
CIDADE INDUSTRIAL,2015,11,Veículo,5
CIDADE INDUSTRIAL,2015,11,Óbito,1
CIDADE INDUSTRIAL,2015,12,Abordagem,3
CIDADE INDUSTRIAL,2015,12,Agressão física/verbal,6
CIDADE INDUSTRIAL,2015,12,Alagamento,3
CIDADE INDUSTRIAL,2015,12,Alarmes,8
CIDADE INDUSTRIAL,2015,12,Ameaça,5
CIDADE INDUSTRIAL,2015,12,Animais,11
CIDADE INDUSTRIAL,2015,12,Apoio,21
CIDADE INDUSTRIAL,2015,12,Atos obscenos/libidinosos,1
CIDADE INDUSTRIAL,2015,12,Dano,21
CIDADE INDUSTRIAL,2015,12,Desacato,1
CIDADE INDUSTRIAL,2015,12,Desinteligência,2
CIDADE INDUSTRIAL,2015,12,Destelhamento,1
CIDADE INDUSTRIAL,2015,12,Furto,2
CIDADE INDUSTRIAL,2015,12,Invasão,10
CIDADE INDUSTRIAL,2015,12,Lesão Corporal,2
CIDADE INDUSTRIAL,2015,12,Perturbação do sossego,2
CIDADE INDUSTRIAL,2015,12,Queima a céu aberto,2
CIDADE INDUSTRIAL,2015,12,Risco de desabamento / desmoronamento,1
CIDADE INDUSTRIAL,2015,12,Ronda,3
CIDADE INDUSTRIAL,2015,12,Roubo,8
CIDADE INDUSTRIAL,2015,12,Substância Ilícita,4
CIDADE INDUSTRIAL,2015,12,Tentativa,1
CIDADE INDUSTRIAL,2015,12,Veículo,1
CIDADE INDUSTRIAL,2015,12,Vias de fato,2
CIDADE INDUSTRIAL,2016,1,Abordagem,11
CIDADE INDUSTRIAL,2016,1,Agressão física/verbal,1
CIDADE INDUSTRIAL,2016,1,Alarmes,5
CIDADE INDUSTRIAL,2016,1,Ameaça,5
CIDADE INDUSTRIAL,2016,1,Animais,2
CIDADE INDUSTRIAL,2016,1,Apoio,18
CIDADE INDUSTRIAL,2016,1,Atitude suspeita,8
CIDADE INDUSTRIAL,2016,1,Dano,17
CIDADE INDUSTRIAL,2016,1,Desabamento,1
CIDADE INDUSTRIAL,2016,1,Furto,2
CIDADE INDUSTRIAL,2016,1,Invasão,13
CIDADE INDUSTRIAL,2016,1,Lesão Corporal,1
CIDADE INDUSTRIAL,2016,1,Orientação,1
CIDADE INDUSTRIAL,2016,1,Perturbação do sossego,2
CIDADE INDUSTRIAL,2016,1,Queima a céu aberto,2
CIDADE INDUSTRIAL,2016,1,Roubo,10
CIDADE INDUSTRIAL,2016,1,Seqüestro e cárcere privado,1
CIDADE INDUSTRIAL,2016,1,Substância Ilícita,2
CIDADE INDUSTRIAL,2016,1,Tentativa,2
CIDADE INDUSTRIAL,2016,1,Trânsito,1
CIDADE INDUSTRIAL,2016,1,Veículo,1
CIDADE INDUSTRIAL,2016,1,Vias de fato,2
CIDADE INDUSTRIAL,2016,1,Vistoria,1
CIDADE INDUSTRIAL,2016,1,Óbito,1
CIDADE INDUSTRIAL,2016,2,Abordagem,16
CIDADE INDUSTRIAL,2016,2,Agressão física/verbal,3
CIDADE INDUSTRIAL,2016,2,Alagamento,2
CIDADE INDUSTRIAL,2016,2,Alarmes,6
CIDADE INDUSTRIAL,2016,2,Aliciamento de menor,1
CIDADE INDUSTRIAL,2016,2,Ameaça,3
CIDADE INDUSTRIAL,2016,2,Animais,2
CIDADE INDUSTRIAL,2016,2,Apoio,21
CIDADE INDUSTRIAL,2016,2,Atitude suspeita,7
CIDADE INDUSTRIAL,2016,2,Criança perdida/desaparecida,1
CIDADE INDUSTRIAL,2016,2,Dano,16
CIDADE INDUSTRIAL,2016,2,Depósito irregular,1
CIDADE INDUSTRIAL,2016,2,Desinteligência,1
CIDADE INDUSTRIAL,2016,2,Disparo de arma,1
CIDADE INDUSTRIAL,2016,2,Furto,1
CIDADE INDUSTRIAL,2016,2,Invasão,10
CIDADE INDUSTRIAL,2016,2,Lesão Corporal,2
CIDADE INDUSTRIAL,2016,2,Perturbação do sossego,2
CIDADE INDUSTRIAL,2016,2,Queima a céu aberto,2
CIDADE INDUSTRIAL,2016,2,Risco de acidente / à vida,3
CIDADE INDUSTRIAL,2016,2,Roubo,6
CIDADE INDUSTRIAL,2016,2,Substância Ilícita,3
CIDADE INDUSTRIAL,2016,2,Trânsito,1
CIDADE INDUSTRIAL,2016,2,Veículo,2
CIDADE INDUSTRIAL,2016,3,Abordagem,16
CIDADE INDUSTRIAL,2016,3,Achado,1
CIDADE INDUSTRIAL,2016,3,Agressão física/verbal,1
CIDADE INDUSTRIAL,2016,3,Alarmes,9
CIDADE INDUSTRIAL,2016,3,Ameaça,10
CIDADE INDUSTRIAL,2016,3,Animais,4
CIDADE INDUSTRIAL,2016,3,Apoio,22
CIDADE INDUSTRIAL,2016,3,Atitude suspeita,7
CIDADE INDUSTRIAL,2016,3,Criança perdida/desaparecida,1
CIDADE INDUSTRIAL,2016,3,Crime ambiental,1
CIDADE INDUSTRIAL,2016,3,Dano,13
CIDADE INDUSTRIAL,2016,3,Desacato,2
CIDADE INDUSTRIAL,2016,3,Desinteligência,2
CIDADE INDUSTRIAL,2016,3,Furto,2
CIDADE INDUSTRIAL,2016,3,Importunação sexual,2
CIDADE INDUSTRIAL,2016,3,Invasão,4
CIDADE INDUSTRIAL,2016,3,Lesão Corporal,1
CIDADE INDUSTRIAL,2016,3,Perturbação do sossego,2
CIDADE INDUSTRIAL,2016,3,Porte Ilegal,1
CIDADE INDUSTRIAL,2016,3,Risco de acidente / à vida,1
CIDADE INDUSTRIAL,2016,3,Roubo,7
CIDADE INDUSTRIAL,2016,3,Substância Ilícita,9
CIDADE INDUSTRIAL,2016,3,Uso indevido do cartão transporte,1
CIDADE INDUSTRIAL,2016,3,Veículo,6
CIDADE INDUSTRIAL,2016,4,Abordagem,11
CIDADE INDUSTRIAL,2016,4,Alarmes,5
CIDADE INDUSTRIAL,2016,4,Ameaça,12
CIDADE INDUSTRIAL,2016,4,Animais,1
CIDADE INDUSTRIAL,2016,4,Apoio,12
CIDADE INDUSTRIAL,2016,4,Arrastão,1
CIDADE INDUSTRIAL,2016,4,Atitude suspeita,6
CIDADE INDUSTRIAL,2016,4,Dano,15
CIDADE INDUSTRIAL,2016,4,Depósito irregular,1
CIDADE INDUSTRIAL,2016,4,Furto,2
CIDADE INDUSTRIAL,2016,4,Invasão,9
CIDADE INDUSTRIAL,2016,4,Lesão Corporal,3
CIDADE INDUSTRIAL,2016,4,Orientação,1
CIDADE INDUSTRIAL,2016,4,Paciente/usuário alterado,1
CIDADE INDUSTRIAL,2016,4,Perturbação do sossego,1
CIDADE INDUSTRIAL,2016,4,Porte Ilegal,1
CIDADE INDUSTRIAL,2016,4,Queima a céu aberto,2
CIDADE INDUSTRIAL,2016,4,Ronda,2
CIDADE INDUSTRIAL,2016,4,Roubo,5
CIDADE INDUSTRIAL,2016,4,Substância Ilícita,8
CIDADE INDUSTRIAL,2016,4,Tentativa,1
CIDADE INDUSTRIAL,2016,4,Trânsito,1
CIDADE INDUSTRIAL,2016,4,Uso indevido do cartão transporte,1
CIDADE INDUSTRIAL,2016,4,Veículo,6
CIDADE INDUSTRIAL,2016,4,Vias de fato,1
CIDADE INDUSTRIAL,2016,5,Abordagem,15
CIDADE INDUSTRIAL,2016,5,Agressão física/verbal,1
CIDADE INDUSTRIAL,2016,5,Alarmes,6
CIDADE INDUSTRIAL,2016,5,Ameaça,6
CIDADE INDUSTRIAL,2016,5,Animais,4
CIDADE INDUSTRIAL,2016,5,Apoio,11
CIDADE INDUSTRIAL,2016,5,Arrastão,1
CIDADE INDUSTRIAL,2016,5,Atitude suspeita,7
CIDADE INDUSTRIAL,2016,5,Dano,15
CIDADE INDUSTRIAL,2016,5,Desacato,1
CIDADE INDUSTRIAL,2016,5,Disparo de arma,2
CIDADE INDUSTRIAL,2016,5,Fiscalizações e Orientações,1
CIDADE INDUSTRIAL,2016,5,Furto,1
CIDADE INDUSTRIAL,2016,5,Invasão,10
CIDADE INDUSTRIAL,2016,5,Paciente/usuário alterado,1
CIDADE INDUSTRIAL,2016,5,Retirada de invasão,1
CIDADE INDUSTRIAL,2016,5,Ronda,1
CIDADE INDUSTRIAL,2016,5,Roubo,5
CIDADE INDUSTRIAL,2016,5,Substância Ilícita,5
CIDADE INDUSTRIAL,2016,5,Tentativa,3
CIDADE INDUSTRIAL,2016,5,Trânsito,1
CIDADE INDUSTRIAL,2016,5,Veículo,4
CIDADE INDUSTRIAL,2016,5,Vias de fato,1
CIDADE INDUSTRIAL,2016,5,Violação de Medida Protetiva Lei Maria da Penha,1
CIDADE INDUSTRIAL,2016,6,Abordagem,13
CIDADE INDUSTRIAL,2016,6,Agressão física/verbal,4
CIDADE INDUSTRIAL,2016,6,Alarmes,6
CIDADE INDUSTRIAL,2016,6,Ameaça,4
CIDADE INDUSTRIAL,2016,6,Animais,1
CIDADE INDUSTRIAL,2016,6,Apoio,16
CIDADE INDUSTRIAL,2016,6,Arrastão,1
CIDADE INDUSTRIAL,2016,6,Atitude suspeita,3
CIDADE INDUSTRIAL,2016,6,Crime ambiental,1
CIDADE INDUSTRIAL,2016,6,Dano,9
CIDADE INDUSTRIAL,2016,6,Desacato,1
CIDADE INDUSTRIAL,2016,6,Desinteligência,2
CIDADE INDUSTRIAL,2016,6,Disparo de arma,1
CIDADE INDUSTRIAL,2016,6,Furto,4
CIDADE INDUSTRIAL,2016,6,Invasão,6
CIDADE INDUSTRIAL,2016,6,Orientação,1
CIDADE INDUSTRIAL,2016,6,Porte Ilegal,1
CIDADE INDUSTRIAL,2016,6,Queima a céu aberto,3
CIDADE INDUSTRIAL,2016,6,Ronda,1
CIDADE INDUSTRIAL,2016,6,Roubo,6
CIDADE INDUSTRIAL,2016,6,Substância Ilícita,3
CIDADE INDUSTRIAL,2016,6,Trânsito,3
CIDADE INDUSTRIAL,2016,6,Uso indevido do cartão transporte,2
CIDADE INDUSTRIAL,2016,6,Veículo,10
CIDADE INDUSTRIAL,2016,6,Violação de Medida Protetiva Lei Maria da Penha,2
CIDADE INDUSTRIAL,2016,7,Abordagem,20
CIDADE INDUSTRIAL,2016,7,Agressão física/verbal,4
CIDADE INDUSTRIAL,2016,7,Alarmes,12
CIDADE INDUSTRIAL,2016,7,Ameaça,6
CIDADE INDUSTRIAL,2016,7,Animais,1
CIDADE INDUSTRIAL,2016,7,Apoio,24
CIDADE INDUSTRIAL,2016,7,Atitude suspeita,5
CIDADE INDUSTRIAL,2016,7,Avaria em Equipamento/Patrimônio (não intencional),1
CIDADE INDUSTRIAL,2016,7,Criança perdida/desaparecida,1
CIDADE INDUSTRIAL,2016,7,Crime ambiental,1
CIDADE INDUSTRIAL,2016,7,Dano,13
CIDADE INDUSTRIAL,2016,7,Destelhamento,1
CIDADE INDUSTRIAL,2016,7,Disparo de arma,1
CIDADE INDUSTRIAL,2016,7,Erosão,1
CIDADE INDUSTRIAL,2016,7,Furto,1
CIDADE INDUSTRIAL,2016,7,Incêndio,1
CIDADE INDUSTRIAL,2016,7,Invasão,9
CIDADE INDUSTRIAL,2016,7,Orientação,1
CIDADE INDUSTRIAL,2016,7,Paciente/usuário alterado,1
CIDADE INDUSTRIAL,2016,7,Perturbação do sossego,1
CIDADE INDUSTRIAL,2016,7,Risco de desabamento / desmoronamento,1
CIDADE INDUSTRIAL,2016,7,Roubo,2
CIDADE INDUSTRIAL,2016,7,Substância Ilícita,1
CIDADE INDUSTRIAL,2016,7,Trânsito,3
CIDADE INDUSTRIAL,2016,7,Veículo,5
CIDADE INDUSTRIAL,2016,7,Vias de fato,1
CIDADE INDUSTRIAL,2016,7,Violação de Medida Protetiva Lei Maria da Penha,2
CIDADE INDUSTRIAL,2016,8,Abordagem,13
CIDADE INDUSTRIAL,2016,8,Agressão física/verbal,3
CIDADE INDUSTRIAL,2016,8,Alarmes,8
CIDADE INDUSTRIAL,2016,8,Ameaça,6
CIDADE INDUSTRIAL,2016,8,Animais,3
CIDADE INDUSTRIAL,2016,8,Apoio,21
CIDADE INDUSTRIAL,2016,8,Atitude suspeita,4
CIDADE INDUSTRIAL,2016,8,Dano,13
CIDADE INDUSTRIAL,2016,8,Depósito irregular,1
CIDADE INDUSTRIAL,2016,8,Disparo de arma,1
CIDADE INDUSTRIAL,2016,8,Encaminhamento,2
CIDADE INDUSTRIAL,2016,8,Estupro,1
CIDADE INDUSTRIAL,2016,8,Furto,1
CIDADE INDUSTRIAL,2016,8,Invasão,6
CIDADE INDUSTRIAL,2016,8,Lesão Corporal,2
CIDADE INDUSTRIAL,2016,8,Manifestação,1
CIDADE INDUSTRIAL,2016,8,Orientação,1
CIDADE INDUSTRIAL,2016,8,Paciente/usuário alterado,3
CIDADE INDUSTRIAL,2016,8,Perturbação do sossego,1
CIDADE INDUSTRIAL,2016,8,Receptação,1
CIDADE INDUSTRIAL,2016,8,Risco de desabamento / desmoronamento,1
CIDADE INDUSTRIAL,2016,8,Ronda,1
CIDADE INDUSTRIAL,2016,8,Roubo,11
CIDADE INDUSTRIAL,2016,8,Substância Ilícita,4
CIDADE INDUSTRIAL,2016,8,Tentativa,1
CIDADE INDUSTRIAL,2016,8,Trânsito,2
CIDADE INDUSTRIAL,2016,8,Veículo,3
CIDADE INDUSTRIAL,2016,8,Vias de fato,4
CIDADE INDUSTRIAL,2016,8,Violação de Medida Protetiva Lei Maria da Penha,2
CIDADE INDUSTRIAL,2016,8,Vistoria,2
CIDADE INDUSTRIAL,2016,9,Abordagem,25
CIDADE INDUSTRIAL,2016,9,Agressão física/verbal,4
CIDADE INDUSTRIAL,2016,9,Alarmes,6
CIDADE INDUSTRIAL,2016,9,Ameaça,7
CIDADE INDUSTRIAL,2016,9,Animais,1
CIDADE INDUSTRIAL,2016,9,Apoio,32
CIDADE INDUSTRIAL,2016,9,Atitude suspeita,7
CIDADE INDUSTRIAL,2016,9,Avaria em Equipamento/Patrimônio (não intencional),1
CIDADE INDUSTRIAL,2016,9,Dano,11
CIDADE INDUSTRIAL,2016,9,Desaparecimento,1
CIDADE INDUSTRIAL,2016,9,Destelhamento,1
CIDADE INDUSTRIAL,2016,9,Escolta,1
CIDADE INDUSTRIAL,2016,9,Furto,4
CIDADE INDUSTRIAL,2016,9,Importunação ofensiva ao pudor,1
CIDADE INDUSTRIAL,2016,9,Invasão,7
CIDADE INDUSTRIAL,2016,9,Lesão Corporal,1
CIDADE INDUSTRIAL,2016,9,Paciente/usuário alterado,1
CIDADE INDUSTRIAL,2016,9,Perturbação do sossego,2
CIDADE INDUSTRIAL,2016,9,Queima a céu aberto,2
CIDADE INDUSTRIAL,2016,9,Roubo,3
CIDADE INDUSTRIAL,2016,9,Substância Ilícita,6
CIDADE INDUSTRIAL,2016,9,Tentativa,1
CIDADE INDUSTRIAL,2016,9,Trânsito,5
CIDADE INDUSTRIAL,2016,9,Veículo,3
CIDADE INDUSTRIAL,2016,9,Vias de fato,2
CIDADE INDUSTRIAL,2016,9,Violação de Medida Protetiva Lei Maria da Penha,2
CIDADE INDUSTRIAL,2016,9,Vistoria,3
CIDADE INDUSTRIAL,2016,10,Abordagem,8
CIDADE INDUSTRIAL,2016,10,Agressão física/verbal,2
CIDADE INDUSTRIAL,2016,10,Alagamento,1
CIDADE INDUSTRIAL,2016,10,Alarmes,9
CIDADE INDUSTRIAL,2016,10,Ameaça,6
CIDADE INDUSTRIAL,2016,10,Apoio,21
CIDADE INDUSTRIAL,2016,10,Apropriação indébita,1
CIDADE INDUSTRIAL,2016,10,Arrastão,1
CIDADE INDUSTRIAL,2016,10,Atitude suspeita,2
CIDADE INDUSTRIAL,2016,10,Atos obscenos/libidinosos,1
CIDADE INDUSTRIAL,2016,10,Comércio ambulante,1
CIDADE INDUSTRIAL,2016,10,Dano,21
CIDADE INDUSTRIAL,2016,10,Furto,3
CIDADE INDUSTRIAL,2016,10,Invasão,4
CIDADE INDUSTRIAL,2016,10,Lesão Corporal,1
CIDADE INDUSTRIAL,2016,10,Orientação,1
CIDADE INDUSTRIAL,2016,10,Perturbação do sossego,1
CIDADE INDUSTRIAL,2016,10,Retirada de invasão,1
CIDADE INDUSTRIAL,2016,10,Risco de desabamento / desmoronamento,1
CIDADE INDUSTRIAL,2016,10,Ronda,2
CIDADE INDUSTRIAL,2016,10,Roubo,7
CIDADE INDUSTRIAL,2016,10,Substância Ilícita,5
CIDADE INDUSTRIAL,2016,10,Trânsito,6
CIDADE INDUSTRIAL,2016,10,Veículo,5
CIDADE INDUSTRIAL,2016,10,Vias de fato,1
CIDADE INDUSTRIAL,2016,10,Violação de Medida Protetiva Lei Maria da Penha,2
CIDADE INDUSTRIAL,2016,10,Vistoria,1
CIDADE INDUSTRIAL,2016,11,Abordagem,11
CIDADE INDUSTRIAL,2016,11,Agressão física/verbal,4
