ATENDIMENTO_ANO,OCORRENCIA_MES,NATUREZA1_DESCRICAO,ATENDIMENTO_BAIRRO_NOME,n
2014,5,"Mendigar, por ociosidade ou cupidez",REBOUÇAS,1
2014,5,"Mendigar, por ociosidade ou cupidez",SÃO FRANCISCO,1
2014,5,Moeda Falsa,PORTÃO,1
2014,5,Óbito,CENTRO,1
2014,5,Órgãos acionados,HAUER,1
2014,5,Orientação,ATUBA,1
2014,5,Orientação,AUGUSTA,1
2014,5,Orientação,CAPÃO RASO,1
2014,5,Orientação,CENTRO,2
2014,5,Orientação,CIDADE INDUSTRIAL,1
2014,5,Orientação,NOVO MUNDO,1
2014,5,Orientação,SANTO INÁCIO,1
2014,5,Orientação,SÃO LOURENÇO,1
2014,5,Paciente/usuário alterado,BAIRRO ALTO,1
2014,5,Perturbação do sossego,ÁGUA VERDE,2
2014,5,Perturbação do sossego,AHÚ,3
2014,5,Perturbação do sossego,ALTO BOQUEIRÃO,1
2014,5,Perturbação do sossego,ALTO DA RUA XV,5
2014,5,Perturbação do sossego,BACACHERI,5
2014,5,Perturbação do sossego,BARREIRINHA,2
2014,5,Perturbação do sossego,BATEL,3
2014,5,Perturbação do sossego,BIGORRILHO,11
2014,5,Perturbação do sossego,BOA VISTA,1
2014,5,Perturbação do sossego,BOM RETIRO,1
2014,5,Perturbação do sossego,CAPÃO RASO,1
2014,5,Perturbação do sossego,CENTRO,11
2014,5,Perturbação do sossego,CENTRO CÍVICO,1
2014,5,Perturbação do sossego,CIDADE INDUSTRIAL,6
2014,5,Perturbação do sossego,CRISTO REI,1
2014,5,Perturbação do sossego,FANNY,1
2014,5,Perturbação do sossego,FAZENDINHA,7
2014,5,Perturbação do sossego,GUABIROTUBA,3
2014,5,Perturbação do sossego,JARDIM DAS AMÉRICAS,4
2014,5,Perturbação do sossego,JARDIM SOCIAL,1
2014,5,Perturbação do sossego,JUVEVÊ,1
2014,5,Perturbação do sossego,MERCÊS,4
2014,5,Perturbação do sossego,MOSSUNGUÊ,1
2014,5,Perturbação do sossego,NOVO MUNDO,1
2014,5,Perturbação do sossego,PINHEIRINHO,1
2014,5,Perturbação do sossego,PORTÃO,4
2014,5,Perturbação do sossego,SANTA CÂNDIDA,1
2014,5,Perturbação do sossego,SANTO INÁCIO,17
2014,5,Perturbação do sossego,SÃO FRANCISCO,17
2014,5,Perturbação do sossego,SÃO JOÃO,8
2014,5,Perturbação do sossego,SÃO MIGUEL,2
2014,5,Perturbação do sossego,SÍTIO CERCADO,6
2014,5,Perturbação do sossego,TABOÃO,4
2014,5,Perturbação do sossego,UBERABA,1
2014,5,Perturbação do sossego,XAXIM,1
2014,5,Pesca em local proibido,AUGUSTA,1
2014,5,Pesca em local proibido,FAZENDINHA,2
2014,5,Pesca em local proibido,SANTO INÁCIO,1
2014,5,Poluição visual/ambiental,ÁGUA VERDE,1
2014,5,Poluição visual/ambiental,BARREIRINHA,1
2014,5,Porte Ilegal,REBOUÇAS,1
2014,5,Proteção ao patrimônio,CAXIMBA,1
2014,5,Queda de árvore,PILARZINHO,1
2014,5,Queda de árvore,SANTA FELICIDADE,1
2014,5,Queda de poste,SÍTIO CERCADO,1
2014,5,Quedas de objetos ou partes de construções,SÃO BRAZ,1
2014,5,Queima a céu aberto,ÁGUA VERDE,1
2014,5,Queima a céu aberto,BACACHERI,2
2014,5,Queima a céu aberto,BAIRRO ALTO,3
2014,5,Queima a céu aberto,BOQUEIRÃO,1
2014,5,Queima a céu aberto,BUTIATUVINHA,1
2014,5,Queima a céu aberto,CAJURU,1
2014,5,Queima a céu aberto,CAPÃO RASO,1
2014,5,Queima a céu aberto,CENTRO,1
2014,5,Queima a céu aberto,CIDADE INDUSTRIAL,3
2014,5,Queima a céu aberto,PILARZINHO,1
2014,5,Queima a céu aberto,SANTA FELICIDADE,1
2014,5,Queima a céu aberto,SÃO BRAZ,1
2014,5,Queima a céu aberto,SÃO FRANCISCO,1
2014,5,Queima a céu aberto,SÃO JOÃO,1
2014,5,Queima a céu aberto,SÍTIO CERCADO,2
2014,5,Queima a céu aberto,TATUQUARA,1
2014,5,Risco de acidente / à vida,ÁGUA VERDE,2
2014,5,Risco de acidente / à vida,ALTO BOQUEIRÃO,1
2014,5,Risco de acidente / à vida,BOQUEIRÃO,1
2014,5,Risco de acidente / à vida,BUTIATUVINHA,1
2014,5,Risco de acidente / à vida,CACHOEIRA,1
2014,5,Risco de acidente / à vida,CAJURU,2
2014,5,Risco de acidente / à vida,CENTRO,1
2014,5,Risco de acidente / à vida,GUAÍRA,2
2014,5,Risco de acidente / à vida,MOSSUNGUÊ,1
2014,5,Risco de desabamento / desmoronamento,NOVO MUNDO,1
2014,5,Ronda,ABRANCHES,1
2014,5,Ronda,BOA VISTA,2
2014,5,Ronda,CAMPO DE SANTANA,1
2014,5,Ronda,CAPÃO RASO,1
2014,5,Ronda,CENTRO,1
2014,5,Ronda,CIDADE INDUSTRIAL,1
2014,5,Ronda,REBOUÇAS,1
2014,5,Ronda,SANTA FELICIDADE,1
2014,5,Ronda,SANTO INÁCIO,1
2014,5,Ronda,SÃO FRANCISCO,1
2014,5,Ronda,TABOÃO,1
2014,5,Roubo,ÁGUA VERDE,5
2014,5,Roubo,ATUBA,1
2014,5,Roubo,AUGUSTA,1
2014,5,Roubo,BAIRRO ALTO,1
2014,5,Roubo,BATEL,3
2014,5,Roubo,BIGORRILHO,5
2014,5,Roubo,BOQUEIRÃO,2
2014,5,Roubo,CACHOEIRA,1
2014,5,Roubo,CAJURU,6
2014,5,Roubo,CAMPINA DO SIQUEIRA,5
2014,5,Roubo,CAMPO COMPRIDO,4
2014,5,Roubo,CAPÃO DA IMBUIA,1
2014,5,Roubo,CAPÃO RASO,6
2014,5,Roubo,CENTRO,51
2014,5,Roubo,CENTRO CÍVICO,1
2014,5,Roubo,CIDADE INDUSTRIAL,5
2014,5,Roubo,FANNY,2
2014,5,Roubo,FAZENDINHA,2
2014,5,Roubo,GUABIROTUBA,1
2014,5,Roubo,GUAÍRA,2
2014,5,Roubo,HAUER,1
2014,5,Roubo,JARDIM BOTÂNICO,1
2014,5,Roubo,JUVEVÊ,1
2014,5,Roubo,LAMENHA PEQUENA,1
2014,5,Roubo,LINDÓIA,1
2014,5,Roubo,MERCÊS,1
2014,5,Roubo,MOSSUNGUÊ,2
2014,5,Roubo,NOVO MUNDO,2
2014,5,Roubo,PAROLIN,2
2014,5,Roubo,PILARZINHO,1
2014,5,Roubo,PINHEIRINHO,4
2014,5,Roubo,PORTÃO,10
2014,5,Roubo,PRADO VELHO,6
2014,5,Roubo,REBOUÇAS,13
2014,5,Roubo,SANTA FELICIDADE,1
2014,5,Roubo,SANTO INÁCIO,4
2014,5,Roubo,SÃO FRANCISCO,1
2014,5,Roubo,SÃO LOURENÇO,1
2014,5,Roubo,SÃO MIGUEL,1
2014,5,Roubo,SÍTIO CERCADO,12
2014,5,Roubo,TABOÃO,2
2014,5,Roubo,UBERABA,1
2014,5,Roubo,XAXIM,8
2014,5,"Roubo, furto, extravio, recuperação, apreensão de armas de fogo.",SÃO FRANCISCO,1
2014,5,Situação de risco,ALTO DA RUA XV,1
2014,5,Situação de risco,BATEL,1
2014,5,Situação de risco,CAPÃO DA IMBUIA,1
2014,5,Situação de risco,CENTRO,2
2014,5,Situação de risco,FAZENDINHA,1
2014,5,Situação de risco,PINHEIRINHO,1
2014,5,Substância Ilícita,ÁGUA VERDE,1
2014,5,Substância Ilícita,ALTO BOQUEIRÃO,5
2014,5,Substância Ilícita,ALTO DA RUA XV,1
2014,5,Substância Ilícita,BACACHERI,3
2014,5,Substância Ilícita,BAIRRO ALTO,1
2014,5,Substância Ilícita,BATEL,1
2014,5,Substância Ilícita,BIGORRILHO,2
2014,5,Substância Ilícita,BOQUEIRÃO,2
2014,5,Substância Ilícita,CAJURU,1
2014,5,Substância Ilícita,CAPÃO DA IMBUIA,1
2014,5,Substância Ilícita,CAPÃO RASO,2
2014,5,Substância Ilícita,CENTRO,55
2014,5,Substância Ilícita,CIDADE INDUSTRIAL,16
2014,5,Substância Ilícita,CRISTO REI,1
2014,5,Substância Ilícita,FAZENDINHA,12
2014,5,Substância Ilícita,HAUER,2
2014,5,Substância Ilícita,JARDIM BOTÂNICO,1
2014,5,Substância Ilícita,MERCÊS,1
2014,5,Substância Ilícita,NOVO MUNDO,3
2014,5,Substância Ilícita,PINHEIRINHO,1
2014,5,Substância Ilícita,PORTÃO,8
2014,5,Substância Ilícita,PRADO VELHO,1
2014,5,Substância Ilícita,REBOUÇAS,1
2014,5,Substância Ilícita,SANTA FELICIDADE,3
2014,5,Substância Ilícita,SANTA QUITÉRIA,1
2014,5,Substância Ilícita,SANTO INÁCIO,3
2014,5,Substância Ilícita,SÃO FRANCISCO,21
2014,5,Substância Ilícita,SÍTIO CERCADO,15
2014,5,Substância Ilícita,TARUMÃ,1
2014,5,Substância Ilícita,TATUQUARA,2
2014,5,Substância Ilícita,VISTA ALEGRE,2
2014,5,Substância Ilícita,XAXIM,2
2014,5,Tentativa,ÁGUA VERDE,2
2014,5,Tentativa,ALTO BOQUEIRÃO,2
2014,5,Tentativa,ALTO DA GLÓRIA,1
2014,5,Tentativa,BACACHERI,1
2014,5,Tentativa,BOQUEIRÃO,1
2014,5,Tentativa,CAJURU,3
2014,5,Tentativa,CAMPINA DO SIQUEIRA,1
2014,5,Tentativa,CAPÃO DA IMBUIA,1
2014,5,Tentativa,CAPÃO RASO,1
2014,5,Tentativa,CENTRO,6
2014,5,Tentativa,CIDADE INDUSTRIAL,1
2014,5,Tentativa,GUAÍRA,1
2014,5,Tentativa,JARDIM BOTÂNICO,1
2014,5,Tentativa,PINHEIRINHO,1
2014,5,Tentativa,REBOUÇAS,2
2014,5,Tentativa,SANTA CÂNDIDA,1
2014,5,Tentativa,SANTO INÁCIO,1
2014,5,Tentativa,SÃO FRANCISCO,2
2014,5,Tentativa,TINGUI,1
2014,5,Trânsito,,1
2014,5,Trânsito,ABRANCHES,1
2014,5,Trânsito,ALTO DA RUA XV,1
2014,5,Trânsito,AUGUSTA,1
2014,5,Trânsito,BACACHERI,2
2014,5,Trânsito,BATEL,1
2014,5,Trânsito,BOA VISTA,1
2014,5,Trânsito,BOQUEIRÃO,3
2014,5,Trânsito,CAJURU,4
2014,5,Trânsito,CAMPO COMPRIDO,3
2014,5,Trânsito,CAPÃO DA IMBUIA,1
2014,5,Trânsito,CAPÃO RASO,2
2014,5,Trânsito,CASCATINHA,1
2014,5,Trânsito,CIDADE INDUSTRIAL,3
2014,5,Trânsito,FAZENDINHA,3
2014,5,Trânsito,MOSSUNGUÊ,1
2014,5,Trânsito,NOVO MUNDO,1
2014,5,Trânsito,PILARZINHO,1
2014,5,Trânsito,PINHEIRINHO,1
2014,5,Trânsito,PORTÃO,1
2014,5,Trânsito,REBOUÇAS,3
2014,5,Trânsito,SANTA CÂNDIDA,2
2014,5,Trânsito,SÃO FRANCISCO,3
2014,5,Trânsito,SÍTIO CERCADO,2
2014,5,Trânsito,TABOÃO,1
2014,5,Trânsito,XAXIM,2
2014,5,Uso indevido do cartão transporte,CENTRO,1
2014,5,Uso indevido do cartão transporte,NOVO MUNDO,1
2014,5,Uso indevido do cartão transporte,SÍTIO CERCADO,1
2014,5,Vazamento ou derramamento de Produto Perigoso ou Infectante,CIDADE INDUSTRIAL,1
2014,5,Vazamento ou derramamento de Produto Perigoso ou Infectante,MERCÊS,1
2014,5,Veículo,ÁGUA VERDE,1
2014,5,Veículo,ALTO BOQUEIRÃO,1
2014,5,Veículo,ALTO DA GLÓRIA,1
2014,5,Veículo,ATUBA,1
2014,5,Veículo,BACACHERI,1
2014,5,Veículo,BARREIRINHA,1
2014,5,Veículo,BOQUEIRÃO,2
2014,5,Veículo,CAJURU,1
2014,5,Veículo,CAPÃO RASO,4
2014,5,Veículo,CENTRO CÍVICO,1
2014,5,Veículo,CIDADE INDUSTRIAL,1
2014,5,Veículo,GANCHINHO,1
2014,5,Veículo,GUAÍRA,1
2014,5,Veículo,JARDIM BOTÂNICO,1
2014,5,Veículo,SANTA FELICIDADE,1
2014,5,Veículo,SÃO FRANCISCO,1
2014,5,Veículo,SÃO MIGUEL,1
2014,5,Veículo,SÍTIO CERCADO,2
2014,5,Vias de fato,ÁGUA VERDE,1
2014,5,Vias de fato,ALTO DA GLÓRIA,1
2014,5,Vias de fato,ALTO DA RUA XV,1
2014,5,Vias de fato,BARREIRINHA,2
2014,5,Vias de fato,BOQUEIRÃO,1
2014,5,Vias de fato,CABRAL,1
2014,5,Vias de fato,CAJURU,1
2014,5,Vias de fato,CAMPINA DO SIQUEIRA,1
2014,5,Vias de fato,CAPÃO RASO,3
2014,5,Vias de fato,CENTRO,12
2014,5,Vias de fato,CENTRO CÍVICO,1
2014,5,Vias de fato,CIDADE INDUSTRIAL,2
2014,5,Vias de fato,HAUER,2
2014,5,Vias de fato,MERCÊS,1
2014,5,Vias de fato,PAROLIN,1
2014,5,Vias de fato,PORTÃO,3
2014,5,Vias de fato,SÍTIO CERCADO,5
2014,5,Vistoria,ÁGUA VERDE,1
2014,5,Vistoria,AHÚ,1
2014,5,Vistoria,BAIRRO ALTO,1
2014,5,Vistoria,BATEL,1
2014,5,Vistoria,CAMPO DE SANTANA,1
2014,5,Vistoria,CENTRO,1
2014,5,Vistoria,PINHEIRINHO,1
2014,5,Vistoria,SANTA FELICIDADE,1
2014,6,Abandono de incapaz,CENTRO,1
2014,6,Abordagem,,1
2014,6,Abordagem,ÁGUA VERDE,1
2014,6,Abordagem,ALTO BOQUEIRÃO,2
2014,6,Abordagem,ALTO DA GLÓRIA,1
2014,6,Abordagem,ALTO DA RUA XV,2
2014,6,Abordagem,ATUBA,2
2014,6,Abordagem,BACACHERI,1
2014,6,Abordagem,BOQUEIRÃO,1
2014,6,Abordagem,CABRAL,1
2014,6,Abordagem,CAJURU,3
2014,6,Abordagem,CAMPINA DO SIQUEIRA,1
2014,6,Abordagem,CAPÃO RASO,3
2014,6,Abordagem,CENTRO,16
2014,6,Abordagem,CIDADE INDUSTRIAL,2
2014,6,Abordagem,JARDIM BOTÂNICO,2
2014,6,Abordagem,JUVEVÊ,1
2014,6,Abordagem,NOVO MUNDO,2
2014,6,Abordagem,PINHEIRINHO,2
2014,6,Abordagem,PORTÃO,2
2014,6,Abordagem,PRADO VELHO,2
2014,6,Abordagem,SANTA FELICIDADE,3
2014,6,Abordagem,SÃO FRANCISCO,2
2014,6,Abordagem,SÃO LOURENÇO,1
2014,6,Abordagem,SÍTIO CERCADO,3
2014,6,Abordagem,TABOÃO,2
2014,6,Abordagem,UBERABA,1
2014,6,Abordagem,XAXIM,2
2014,6,Achado,BOA VISTA,1
2014,6,Achado,JARDIM BOTÂNICO,1
2014,6,Achado,UBERABA,2
2014,6,Agressão física/verbal,ALTO BOQUEIRÃO,1
2014,6,Agressão física/verbal,ALTO DA RUA XV,1
2014,6,Agressão física/verbal,ATUBA,1
2014,6,Agressão física/verbal,AUGUSTA,1
2014,6,Agressão física/verbal,BACACHERI,1
2014,6,Agressão física/verbal,BOQUEIRÃO,1
2014,6,Agressão física/verbal,CABRAL,1
2014,6,Agressão física/verbal,CACHOEIRA,1
2014,6,Agressão física/verbal,CAJURU,2
2014,6,Agressão física/verbal,CAMPINA DO SIQUEIRA,1
2014,6,Agressão física/verbal,CAPÃO RASO,1
2014,6,Agressão física/verbal,CENTRO,4
2014,6,Agressão física/verbal,JARDIM DAS AMÉRICAS,1
2014,6,Agressão física/verbal,LINDÓIA,1
2014,6,Agressão física/verbal,MERCÊS,1
2014,6,Agressão física/verbal,NOVO MUNDO,1
2014,6,Agressão física/verbal,PINHEIRINHO,1
2014,6,Agressão física/verbal,PORTÃO,2
2014,6,Agressão física/verbal,REBOUÇAS,1
2014,6,Agressão física/verbal,SANTA CÂNDIDA,1
2014,6,Agressão física/verbal,SANTA FELICIDADE,1
2014,6,Agressão física/verbal,SÃO BRAZ,1
2014,6,Agressão física/verbal,SÃO FRANCISCO,1
2014,6,Agressão física/verbal,SÃO LOURENÇO,1
2014,6,Agressão física/verbal,TATUQUARA,2
2014,6,Agressão física/verbal,XAXIM,1
2014,6,Alagamento,ÁGUA VERDE,1
2014,6,Alagamento,ATUBA,1
2014,6,Alagamento,BAIRRO ALTO,1
2014,6,Alagamento,BATEL,2
2014,6,Alagamento,BOQUEIRÃO,1
2014,6,Alagamento,CAJURU,2
2014,6,Alagamento,CAMPINA DO SIQUEIRA,1
2014,6,Alagamento,CIDADE INDUSTRIAL,5
2014,6,Alagamento,GUABIROTUBA,1
2014,6,Alagamento,JARDIM BOTÂNICO,1
2014,6,Alagamento,PORTÃO,2
2014,6,Alagamento,SÃO JOÃO,1
2014,6,Alagamento,SEMINÁRIO,1
2014,6,Alagamento,SÍTIO CERCADO,1
2014,6,Alagamento,TATUQUARA,2
2014,6,Alagamento,UBERABA,2
2014,6,Alagamento,XAXIM,1
2014,6,Alarmes,ÁGUA VERDE,1
2014,6,Alarmes,ALTO BOQUEIRÃO,1
2014,6,Alarmes,ALTO DA GLÓRIA,1
2014,6,Alarmes,AUGUSTA,1
2014,6,Alarmes,BOA VISTA,1
2014,6,Alarmes,BUTIATUVINHA,2
2014,6,Alarmes,CAJURU,7
2014,6,Alarmes,CAMPINA DO SIQUEIRA,1
2014,6,Alarmes,CAMPO DE SANTANA,3
2014,6,Alarmes,CAPÃO RASO,1
2014,6,Alarmes,CIDADE INDUSTRIAL,36
2014,6,Alarmes,GANCHINHO,1
2014,6,Alarmes,GUAÍRA,2
2014,6,Alarmes,NOVO MUNDO,3
2014,6,Alarmes,PAROLIN,2
2014,6,Alarmes,PILARZINHO,1
2014,6,Alarmes,PINHEIRINHO,1
2014,6,Alarmes,PORTÃO,1
2014,6,Alarmes,SANTA CÂNDIDA,2
2014,6,Alarmes,SANTA QUITÉRIA,1
2014,6,Alarmes,SÃO BRAZ,12
2014,6,Alarmes,SÍTIO CERCADO,6
2014,6,Alarmes,TATUQUARA,12
2014,6,Alarmes,UBERABA,1
2014,6,Alarmes,UMBARÁ,1
2014,6,Alarmes,XAXIM,2
2014,6,Aliciamento de menor,UMBARÁ,1
2014,6,Ameaça,ALTO BOQUEIRÃO,2
2014,6,Ameaça,BARREIRINHA,1
2014,6,Ameaça,BOA VISTA,1
2014,6,Ameaça,BOQUEIRÃO,1
2014,6,Ameaça,CAJURU,2
2014,6,Ameaça,CAMPINA DO SIQUEIRA,3
2014,6,Ameaça,CAPÃO DA IMBUIA,1
2014,6,Ameaça,CAPÃO RASO,1
2014,6,Ameaça,CENTRO,13
2014,6,Ameaça,CIDADE INDUSTRIAL,1
2014,6,Ameaça,FANNY,2
2014,6,Ameaça,FAZENDINHA,3
2014,6,Ameaça,GANCHINHO,1
2014,6,Ameaça,GUAÍRA,2
2014,6,Ameaça,NOVO MUNDO,2
2014,6,Ameaça,PINHEIRINHO,3
2014,6,Ameaça,PORTÃO,2
2014,6,Ameaça,PRADO VELHO,2
2014,6,Ameaça,REBOUÇAS,3
2014,6,Ameaça,SANTA CÂNDIDA,1
2014,6,Ameaça,SANTO INÁCIO,1
2014,6,Ameaça,SÃO BRAZ,1
2014,6,Ameaça,SÃO FRANCISCO,1
2014,6,Ameaça,SÃO MIGUEL,1
2014,6,Ameaça,SÍTIO CERCADO,2
2014,6,Ameaça,TATUQUARA,1
2014,6,Ameaça,UBERABA,2
2014,6,Ameaça,XAXIM,2
2014,6,Animais,ABRANCHES,2
2014,6,Animais,ALTO DA RUA XV,1
2014,6,Animais,ATUBA,1
2014,6,Animais,BACACHERI,1
2014,6,Animais,BARREIRINHA,5
2014,6,Animais,BOA VISTA,2
2014,6,Animais,BOM RETIRO,1
2014,6,Animais,BOQUEIRÃO,12
2014,6,Animais,CACHOEIRA,2
2014,6,Animais,CAJURU,14
2014,6,Animais,CAMPO DE SANTANA,2
2014,6,Animais,CAPÃO DA IMBUIA,5
2014,6,Animais,CAPÃO RASO,1
2014,6,Animais,CAXIMBA,1
2014,6,Animais,CENTRO,2
2014,6,Animais,CIDADE INDUSTRIAL,3
2014,6,Animais,FANNY,1
2014,6,Animais,FAZENDINHA,3
2014,6,Animais,GUAÍRA,1
2014,6,Animais,JARDIM DAS AMÉRICAS,9
2014,6,Animais,JARDIM SOCIAL,1
2014,6,Animais,NOVO MUNDO,4
2014,6,Animais,PAROLIN,1
2014,6,Animais,PILARZINHO,5
2014,6,Animais,PORTÃO,3
2014,6,Animais,PRADO VELHO,1
2014,6,Animais,REBOUÇAS,5
2014,6,Animais,SANTA CÂNDIDA,2
2014,6,Animais,SANTA FELICIDADE,3
2014,6,Animais,SANTO INÁCIO,4
2014,6,Animais,SÃO BRAZ,1
2014,6,Animais,SÃO FRANCISCO,2
2014,6,Animais,SÃO LOURENÇO,1
2014,6,Animais,SÍTIO CERCADO,4
2014,6,Animais,TABOÃO,2
2014,6,Animais,TARUMÃ,1
2014,6,Animais,TATUQUARA,1
2014,6,Animais,TINGUI,1
2014,6,Animais,UBERABA,2
2014,6,Animais,VILA IZABEL,1
2014,6,Animais,XAXIM,2
2014,6,Apoio,,2
2014,6,Apoio,ÁGUA VERDE,9
2014,6,Apoio,AHÚ,1
2014,6,Apoio,ALTO BOQUEIRÃO,8
2014,6,Apoio,ALTO DA GLÓRIA,2
2014,6,Apoio,ALTO DA RUA XV,4
2014,6,Apoio,ATUBA,7
2014,6,Apoio,AUGUSTA,1
2014,6,Apoio,BACACHERI,6
2014,6,Apoio,BAIRRO ALTO,2
2014,6,Apoio,BARREIRINHA,6
2014,6,Apoio,BATEL,3
2014,6,Apoio,BIGORRILHO,5
2014,6,Apoio,BOA VISTA,3
2014,6,Apoio,BOQUEIRÃO,6
2014,6,Apoio,BUTIATUVINHA,1
2014,6,Apoio,CABRAL,1
2014,6,Apoio,CAJURU,19
2014,6,Apoio,CAMPINA DO SIQUEIRA,2
2014,6,Apoio,CAMPO COMPRIDO,5
2014,6,Apoio,CAPÃO DA IMBUIA,3
2014,6,Apoio,CAPÃO RASO,11
2014,6,Apoio,CASCATINHA,1
2014,6,Apoio,CENTRO,50
2014,6,Apoio,CENTRO CÍVICO,2
2014,6,Apoio,CIDADE INDUSTRIAL,17
2014,6,Apoio,FAZENDINHA,7
2014,6,Apoio,GANCHINHO,5
2014,6,Apoio,GUABIROTUBA,2
2014,6,Apoio,GUAÍRA,5
2014,6,Apoio,HAUER,3
2014,6,Apoio,HUGO LANGE,2
2014,6,Apoio,JARDIM BOTÂNICO,5
2014,6,Apoio,LINDÓIA,2
2014,6,Apoio,MERCÊS,4
2014,6,Apoio,MOSSUNGUÊ,1
2014,6,Apoio,NOVO MUNDO,3
2014,6,Apoio,PAROLIN,3
2014,6,Apoio,PILARZINHO,6
2014,6,Apoio,PINHEIRINHO,4
2014,6,Apoio,PORTÃO,13
2014,6,Apoio,PRADO VELHO,3
2014,6,Apoio,REBOUÇAS,3
2014,6,Apoio,SANTA CÂNDIDA,10
2014,6,Apoio,SANTA FELICIDADE,8
2014,6,Apoio,SANTA QUITÉRIA,1
2014,6,Apoio,SANTO INÁCIO,3
2014,6,Apoio,SÃO BRAZ,4
2014,6,Apoio,SÃO FRANCISCO,7
2014,6,Apoio,SÃO LOURENÇO,2
2014,6,Apoio,SÃO MIGUEL,2
2014,6,Apoio,SÍTIO CERCADO,17
2014,6,Apoio,TABOÃO,4
2014,6,Apoio,TARUMÃ,1
2014,6,Apoio,TATUQUARA,2
2014,6,Apoio,UBERABA,4
2014,6,Apoio,UMBARÁ,2
2014,6,Apoio,VILA IZABEL,5
2014,6,Apoio,XAXIM,5
2014,6,Atitude suspeita,ABRANCHES,1
2014,6,Atitude suspeita,ALTO BOQUEIRÃO,3
2014,6,Atitude suspeita,AUGUSTA,1
2014,6,Atitude suspeita,BACACHERI,1
2014,6,Atitude suspeita,BATEL,2
2014,6,Atitude suspeita,BIGORRILHO,2
2014,6,Atitude suspeita,BOA VISTA,4
2014,6,Atitude suspeita,BOQUEIRÃO,2
2014,6,Atitude suspeita,CABRAL,1
2014,6,Atitude suspeita,CAJURU,5
2014,6,Atitude suspeita,CAMPO COMPRIDO,1
2014,6,Atitude suspeita,CAPÃO RASO,1
2014,6,Atitude suspeita,CENTRO,12
2014,6,Atitude suspeita,CENTRO CÍVICO,2
2014,6,Atitude suspeita,CIDADE INDUSTRIAL,3
2014,6,Atitude suspeita,GANCHINHO,1
2014,6,Atitude suspeita,HAUER,1
2014,6,Atitude suspeita,MERCÊS,1
2014,6,Atitude suspeita,MOSSUNGUÊ,3
2014,6,Atitude suspeita,PAROLIN,2
2014,6,Atitude suspeita,PINHEIRINHO,1
2014,6,Atitude suspeita,PRADO VELHO,1
2014,6,Atitude suspeita,REBOUÇAS,4
2014,6,Atitude suspeita,SANTA FELICIDADE,1
2014,6,Atitude suspeita,SANTO INÁCIO,2
2014,6,Atitude suspeita,SÃO BRAZ,1
2014,6,Atitude suspeita,SÃO FRANCISCO,1
2014,6,Atitude suspeita,SÍTIO CERCADO,2
2014,6,Atitude suspeita,UBERABA,2
2014,6,Atitude suspeita,XAXIM,5
2014,6,Atos obscenos/libidinosos,CAMPO DE SANTANA,1
2014,6,Atos obscenos/libidinosos,CENTRO,4
2014,6,Atos obscenos/libidinosos,SANTO INÁCIO,1
2014,6,Atos obscenos/libidinosos,SÃO LOURENÇO,1
2014,6,Averiguação (Defesa Civil),CAXIMBA,1
2014,6,Averiguação (Defesa Civil),PAROLIN,1
2014,6,Averiguação (Defesa Civil),PILARZINHO,1
2014,6,Banho em local impróprio,NOVO MUNDO,1
2014,6,Comércio ambulante,SÃO LOURENÇO,1
2014,6,Conduta inconveniente,SÍTIO CERCADO,1
2014,6,Construção Irregular,CRISTO REI,1
2014,6,Corte irregular de árvore,ABRANCHES,1
2014,6,Corte irregular de árvore,CABRAL,1
2014,6,Criança perdida/desaparecida,SANTA CÂNDIDA,1
2014,6,Dano,ABRANCHES,5
2014,6,Dano,ÁGUA VERDE,10
2014,6,Dano,ALTO BOQUEIRÃO,18
2014,6,Dano,ALTO DA GLÓRIA,1
2014,6,Dano,ALTO DA RUA XV,3
2014,6,Dano,BACACHERI,6
2014,6,Dano,BAIRRO ALTO,4
2014,6,Dano,BATEL,3
2014,6,Dano,BIGORRILHO,4
2014,6,Dano,BOA VISTA,4
2014,6,Dano,BOQUEIRÃO,12
2014,6,Dano,BUTIATUVINHA,1
2014,6,Dano,CABRAL,6
2014,6,Dano,CAJURU,22
2014,6,Dano,CAMPINA DO SIQUEIRA,5
2014,6,Dano,CAMPO COMPRIDO,9
2014,6,Dano,CAMPO DE SANTANA,2
2014,6,Dano,CAPÃO DA IMBUIA,3
2014,6,Dano,CAPÃO RASO,6
2014,6,Dano,CENTRO,29
2014,6,Dano,CENTRO CÍVICO,6
2014,6,Dano,CIDADE INDUSTRIAL,24
2014,6,Dano,CRISTO REI,3
2014,6,Dano,FAZENDINHA,13
2014,6,Dano,GUABIROTUBA,9
2014,6,Dano,GUAÍRA,1
2014,6,Dano,HAUER,5
2014,6,Dano,HUGO LANGE,1
2014,6,Dano,JARDIM BOTÂNICO,5
2014,6,Dano,JARDIM DAS AMÉRICAS,2
2014,6,Dano,JUVEVÊ,1
2014,6,Dano,LINDÓIA,2
2014,6,Dano,NOVO MUNDO,4
2014,6,Dano,PAROLIN,2
2014,6,Dano,PILARZINHO,4
2014,6,Dano,PINHEIRINHO,10
2014,6,Dano,PORTÃO,12
2014,6,Dano,SANTA CÂNDIDA,4
2014,6,Dano,SANTA FELICIDADE,3
2014,6,Dano,SANTA QUITÉRIA,3
2014,6,Dano,SANTO INÁCIO,2
2014,6,Dano,SÃO BRAZ,5
2014,6,Dano,SÃO FRANCISCO,5
